result,graph,config,type,operation,method,generator
4.15E-03,er01,0,vertex,addition,adjlist,Erdos Renyi 
4.14E-03,er01,0,vertex,addition,adjlist,Erdos Renyi 
4.77E-03,er01,0,vertex,addition,adjlist,Erdos Renyi 
4.21E-03,er01,0,vertex,addition,adjlist,Erdos Renyi 
4.10E-03,er01,0,vertex,addition,adjlist,Erdos Renyi 
4.20E-03,er02,0,vertex,addition,adjlist,Erdos Renyi 
4.06E-03,er02,0,vertex,addition,adjlist,Erdos Renyi 
4.28E-03,er02,0,vertex,addition,adjlist,Erdos Renyi 
4.13E-03,er02,0,vertex,addition,adjlist,Erdos Renyi 
4.17E-03,er02,0,vertex,addition,adjlist,Erdos Renyi 
4.14E-03,er03,0,vertex,addition,adjlist,Erdos Renyi 
4.07E-03,er03,0,vertex,addition,adjlist,Erdos Renyi 
4.14E-03,er03,0,vertex,addition,adjlist,Erdos Renyi 
4.19E-03,er03,0,vertex,addition,adjlist,Erdos Renyi 
4.00E-03,er03,0,vertex,addition,adjlist,Erdos Renyi 
4.53E-03,er04,1,vertex,addition,adjlist,Erdos Renyi 
4.42E-03,er04,1,vertex,addition,adjlist,Erdos Renyi 
4.47E-03,er04,1,vertex,addition,adjlist,Erdos Renyi 
4.48E-03,er04,1,vertex,addition,adjlist,Erdos Renyi 
4.52E-03,er04,1,vertex,addition,adjlist,Erdos Renyi 
4.12E-03,er05,1,vertex,addition,adjlist,Erdos Renyi 
4.14E-03,er05,1,vertex,addition,adjlist,Erdos Renyi 
4.17E-03,er05,1,vertex,addition,adjlist,Erdos Renyi 
4.13E-03,er05,1,vertex,addition,adjlist,Erdos Renyi 
4.18E-03,er05,1,vertex,addition,adjlist,Erdos Renyi 
4.14E-03,er06,1,vertex,addition,adjlist,Erdos Renyi 
4.08E-03,er06,1,vertex,addition,adjlist,Erdos Renyi 
4.01E-03,er06,1,vertex,addition,adjlist,Erdos Renyi 
4.09E-03,er06,1,vertex,addition,adjlist,Erdos Renyi 
4.05E-03,er06,1,vertex,addition,adjlist,Erdos Renyi 
4.00E-03,er07,2,vertex,addition,adjlist,Erdos Renyi 
4.02E-03,er07,2,vertex,addition,adjlist,Erdos Renyi 
4.13E-03,er07,2,vertex,addition,adjlist,Erdos Renyi 
4.08E-03,er07,2,vertex,addition,adjlist,Erdos Renyi 
4.13E-03,er07,2,vertex,addition,adjlist,Erdos Renyi 
4.10E-03,er08,2,vertex,addition,adjlist,Erdos Renyi 
4.28E-03,er08,2,vertex,addition,adjlist,Erdos Renyi 
4.04E-03,er08,2,vertex,addition,adjlist,Erdos Renyi 
4.06E-03,er08,2,vertex,addition,adjlist,Erdos Renyi 
4.04E-03,er08,2,vertex,addition,adjlist,Erdos Renyi 
3.96E-03,er09,2,vertex,addition,adjlist,Erdos Renyi 
4.26E-03,er09,2,vertex,addition,adjlist,Erdos Renyi 
4.12E-03,er09,2,vertex,addition,adjlist,Erdos Renyi 
4.06E-03,er09,2,vertex,addition,adjlist,Erdos Renyi 
4.01E-03,er09,2,vertex,addition,adjlist,Erdos Renyi 
5.46E-03,er10,3,vertex,addition,adjlist,Erdos Renyi 
5.48E-03,er10,3,vertex,addition,adjlist,Erdos Renyi 
5.44E-03,er10,3,vertex,addition,adjlist,Erdos Renyi 
5.31E-03,er10,3,vertex,addition,adjlist,Erdos Renyi 
5.39E-03,er10,3,vertex,addition,adjlist,Erdos Renyi 
5.09E-03,er11,3,vertex,addition,adjlist,Erdos Renyi 
5.08E-03,er11,3,vertex,addition,adjlist,Erdos Renyi 
5.09E-03,er11,3,vertex,addition,adjlist,Erdos Renyi 
5.14E-03,er11,3,vertex,addition,adjlist,Erdos Renyi 
5.65E-03,er11,3,vertex,addition,adjlist,Erdos Renyi 
5.32E-03,er12,3,vertex,addition,adjlist,Erdos Renyi 
5.12E-03,er12,3,vertex,addition,adjlist,Erdos Renyi 
5.06E-03,er12,3,vertex,addition,adjlist,Erdos Renyi 
5.20E-03,er12,3,vertex,addition,adjlist,Erdos Renyi 
5.02E-03,er12,3,vertex,addition,adjlist,Erdos Renyi 
5.45E-03,er13,4,vertex,addition,adjlist,Erdos Renyi 
5.46E-03,er13,4,vertex,addition,adjlist,Erdos Renyi 
5.44E-03,er13,4,vertex,addition,adjlist,Erdos Renyi 
5.50E-03,er13,4,vertex,addition,adjlist,Erdos Renyi 
5.41E-03,er13,4,vertex,addition,adjlist,Erdos Renyi 
5.51E-03,er14,4,vertex,addition,adjlist,Erdos Renyi 
5.68E-03,er14,4,vertex,addition,adjlist,Erdos Renyi 
5.46E-03,er14,4,vertex,addition,adjlist,Erdos Renyi 
5.47E-03,er14,4,vertex,addition,adjlist,Erdos Renyi 
5.45E-03,er14,4,vertex,addition,adjlist,Erdos Renyi 
5.52E-03,er15,4,vertex,addition,adjlist,Erdos Renyi 
5.52E-03,er15,4,vertex,addition,adjlist,Erdos Renyi 
5.31E-03,er15,4,vertex,addition,adjlist,Erdos Renyi 
5.40E-03,er15,4,vertex,addition,adjlist,Erdos Renyi 
5.28E-03,er15,4,vertex,addition,adjlist,Erdos Renyi 
5.46E-03,er16,5,vertex,addition,adjlist,Erdos Renyi 
5.49E-03,er16,5,vertex,addition,adjlist,Erdos Renyi 
5.80E-03,er16,5,vertex,addition,adjlist,Erdos Renyi 
5.51E-03,er16,5,vertex,addition,adjlist,Erdos Renyi 
5.55E-03,er16,5,vertex,addition,adjlist,Erdos Renyi 
5.54E-03,er17,5,vertex,addition,adjlist,Erdos Renyi 
5.10E-03,er17,5,vertex,addition,adjlist,Erdos Renyi 
5.60E-03,er17,5,vertex,addition,adjlist,Erdos Renyi 
5.53E-03,er17,5,vertex,addition,adjlist,Erdos Renyi 
5.04E-03,er17,5,vertex,addition,adjlist,Erdos Renyi 
5.50E-03,er18,5,vertex,addition,adjlist,Erdos Renyi 
5.11E-03,er18,5,vertex,addition,adjlist,Erdos Renyi 
4.96E-03,er18,5,vertex,addition,adjlist,Erdos Renyi 
4.98E-03,er18,5,vertex,addition,adjlist,Erdos Renyi 
5.52E-03,er18,5,vertex,addition,adjlist,Erdos Renyi 
3.87E-03,er19,6,vertex,addition,adjlist,Erdos Renyi 
3.86E-03,er19,6,vertex,addition,adjlist,Erdos Renyi 
3.83E-03,er19,6,vertex,addition,adjlist,Erdos Renyi 
3.98E-03,er19,6,vertex,addition,adjlist,Erdos Renyi 
3.88E-03,er19,6,vertex,addition,adjlist,Erdos Renyi 
3.92E-03,er20,6,vertex,addition,adjlist,Erdos Renyi 
4.10E-03,er20,6,vertex,addition,adjlist,Erdos Renyi 
4.18E-03,er20,6,vertex,addition,adjlist,Erdos Renyi 
3.98E-03,er20,6,vertex,addition,adjlist,Erdos Renyi 
4.04E-03,er20,6,vertex,addition,adjlist,Erdos Renyi 
3.80E-03,er21,6,vertex,addition,adjlist,Erdos Renyi 
3.85E-03,er21,6,vertex,addition,adjlist,Erdos Renyi 
3.60E-03,er21,6,vertex,addition,adjlist,Erdos Renyi 
3.97E-03,er21,6,vertex,addition,adjlist,Erdos Renyi 
3.98E-03,er21,6,vertex,addition,adjlist,Erdos Renyi 
4.23E-03,er22,7,vertex,addition,adjlist,Erdos Renyi 
4.45E-03,er22,7,vertex,addition,adjlist,Erdos Renyi 
4.05E-03,er22,7,vertex,addition,adjlist,Erdos Renyi 
3.95E-03,er22,7,vertex,addition,adjlist,Erdos Renyi 
4.68E-03,er22,7,vertex,addition,adjlist,Erdos Renyi 
5.28E-03,er23,7,vertex,addition,adjlist,Erdos Renyi 
4.66E-03,er23,7,vertex,addition,adjlist,Erdos Renyi 
4.21E-03,er23,7,vertex,addition,adjlist,Erdos Renyi 
4.38E-03,er23,7,vertex,addition,adjlist,Erdos Renyi 
4.27E-03,er23,7,vertex,addition,adjlist,Erdos Renyi 
4.51E-03,er24,7,vertex,addition,adjlist,Erdos Renyi 
4.29E-03,er24,7,vertex,addition,adjlist,Erdos Renyi 
4.35E-03,er24,7,vertex,addition,adjlist,Erdos Renyi 
4.31E-03,er24,7,vertex,addition,adjlist,Erdos Renyi 
4.28E-03,er24,7,vertex,addition,adjlist,Erdos Renyi 
4.33E-03,er25,8,vertex,addition,adjlist,Erdos Renyi 
4.02E-03,er25,8,vertex,addition,adjlist,Erdos Renyi 
4.30E-03,er25,8,vertex,addition,adjlist,Erdos Renyi 
5.06E-03,er25,8,vertex,addition,adjlist,Erdos Renyi 
4.41E-03,er25,8,vertex,addition,adjlist,Erdos Renyi 
4.37E-03,er26,8,vertex,addition,adjlist,Erdos Renyi 
4.26E-03,er26,8,vertex,addition,adjlist,Erdos Renyi 
4.04E-03,er26,8,vertex,addition,adjlist,Erdos Renyi 
4.11E-03,er26,8,vertex,addition,adjlist,Erdos Renyi 
5.04E-03,er26,8,vertex,addition,adjlist,Erdos Renyi 
4.18E-03,er27,8,vertex,addition,adjlist,Erdos Renyi 
5.31E-03,er27,8,vertex,addition,adjlist,Erdos Renyi 
4.12E-03,er27,8,vertex,addition,adjlist,Erdos Renyi 
4.40E-03,er27,8,vertex,addition,adjlist,Erdos Renyi 
4.28E-03,er27,8,vertex,addition,adjlist,Erdos Renyi 
0.57529259,er01,0,vertex,addition,adjmat,Erdos Renyi 
0.584237124,er01,0,vertex,addition,adjmat,Erdos Renyi 
0.581924617,er01,0,vertex,addition,adjmat,Erdos Renyi 
0.628624283,er01,0,vertex,addition,adjmat,Erdos Renyi 
0.579623148,er01,0,vertex,addition,adjmat,Erdos Renyi 
0.575273745,er02,0,vertex,addition,adjmat,Erdos Renyi 
0.580987381,er02,0,vertex,addition,adjmat,Erdos Renyi 
0.588375609,er02,0,vertex,addition,adjmat,Erdos Renyi 
0.579787645,er02,0,vertex,addition,adjmat,Erdos Renyi 
0.586594877,er02,0,vertex,addition,adjmat,Erdos Renyi 
0.641479327,er03,0,vertex,addition,adjmat,Erdos Renyi 
0.578796662,er03,0,vertex,addition,adjmat,Erdos Renyi 
0.578618288,er03,0,vertex,addition,adjmat,Erdos Renyi 
0.636745678,er03,0,vertex,addition,adjmat,Erdos Renyi 
0.582904728,er03,0,vertex,addition,adjmat,Erdos Renyi 
0.580013856,er04,1,vertex,addition,adjmat,Erdos Renyi 
0.582111682,er04,1,vertex,addition,adjmat,Erdos Renyi 
0.586849768,er04,1,vertex,addition,adjmat,Erdos Renyi 
0.584594532,er04,1,vertex,addition,adjmat,Erdos Renyi 
0.590912381,er04,1,vertex,addition,adjmat,Erdos Renyi 
0.586924511,er05,1,vertex,addition,adjmat,Erdos Renyi 
0.582357368,er05,1,vertex,addition,adjmat,Erdos Renyi 
0.585556292,er05,1,vertex,addition,adjmat,Erdos Renyi 
0.584637886,er05,1,vertex,addition,adjmat,Erdos Renyi 
0.583700619,er05,1,vertex,addition,adjmat,Erdos Renyi 
0.583050419,er06,1,vertex,addition,adjmat,Erdos Renyi 
0.695911964,er06,1,vertex,addition,adjmat,Erdos Renyi 
0.5851978,er06,1,vertex,addition,adjmat,Erdos Renyi 
0.588373138,er06,1,vertex,addition,adjmat,Erdos Renyi 
0.583879061,er06,1,vertex,addition,adjmat,Erdos Renyi 
0.582303192,er07,2,vertex,addition,adjmat,Erdos Renyi 
0.578686471,er07,2,vertex,addition,adjmat,Erdos Renyi 
0.589665296,er07,2,vertex,addition,adjmat,Erdos Renyi 
0.580738814,er07,2,vertex,addition,adjmat,Erdos Renyi 
0.581266488,er07,2,vertex,addition,adjmat,Erdos Renyi 
0.587543147,er08,2,vertex,addition,adjmat,Erdos Renyi 
0.579227034,er08,2,vertex,addition,adjmat,Erdos Renyi 
0.587341732,er08,2,vertex,addition,adjmat,Erdos Renyi 
0.580332658,er08,2,vertex,addition,adjmat,Erdos Renyi 
0.578156194,er08,2,vertex,addition,adjmat,Erdos Renyi 
0.576597415,er09,2,vertex,addition,adjmat,Erdos Renyi 
0.576330104,er09,2,vertex,addition,adjmat,Erdos Renyi 
0.580829993,er09,2,vertex,addition,adjmat,Erdos Renyi 
0.58752041,er09,2,vertex,addition,adjmat,Erdos Renyi 
0.580907421,er09,2,vertex,addition,adjmat,Erdos Renyi 
0.60506765,er10,3,vertex,addition,adjmat,Erdos Renyi 
0.612997653,er10,3,vertex,addition,adjmat,Erdos Renyi 
0.610566251,er10,3,vertex,addition,adjmat,Erdos Renyi 
0.609014801,er10,3,vertex,addition,adjmat,Erdos Renyi 
0.614542465,er10,3,vertex,addition,adjmat,Erdos Renyi 
0.611469669,er11,3,vertex,addition,adjmat,Erdos Renyi 
0.606870481,er11,3,vertex,addition,adjmat,Erdos Renyi 
0.607262807,er11,3,vertex,addition,adjmat,Erdos Renyi 
0.602994805,er11,3,vertex,addition,adjmat,Erdos Renyi 
0.610144288,er11,3,vertex,addition,adjmat,Erdos Renyi 
0.609146023,er12,3,vertex,addition,adjmat,Erdos Renyi 
0.605393347,er12,3,vertex,addition,adjmat,Erdos Renyi 
0.607538739,er12,3,vertex,addition,adjmat,Erdos Renyi 
0.611451173,er12,3,vertex,addition,adjmat,Erdos Renyi 
0.618472644,er12,3,vertex,addition,adjmat,Erdos Renyi 
0.629522744,er13,4,vertex,addition,adjmat,Erdos Renyi 
0.608592494,er13,4,vertex,addition,adjmat,Erdos Renyi 
0.599627509,er13,4,vertex,addition,adjmat,Erdos Renyi 
0.620378814,er13,4,vertex,addition,adjmat,Erdos Renyi 
0.612829788,er13,4,vertex,addition,adjmat,Erdos Renyi 
0.601991977,er14,4,vertex,addition,adjmat,Erdos Renyi 
0.610613024,er14,4,vertex,addition,adjmat,Erdos Renyi 
0.616643625,er14,4,vertex,addition,adjmat,Erdos Renyi 
0.658439111,er14,4,vertex,addition,adjmat,Erdos Renyi 
0.613797844,er14,4,vertex,addition,adjmat,Erdos Renyi 
0.604565051,er15,4,vertex,addition,adjmat,Erdos Renyi 
0.619426082,er15,4,vertex,addition,adjmat,Erdos Renyi 
0.598252245,er15,4,vertex,addition,adjmat,Erdos Renyi 
0.607473712,er15,4,vertex,addition,adjmat,Erdos Renyi 
0.619451562,er15,4,vertex,addition,adjmat,Erdos Renyi 
0.598391281,er16,5,vertex,addition,adjmat,Erdos Renyi 
0.600622882,er16,5,vertex,addition,adjmat,Erdos Renyi 
0.654764652,er16,5,vertex,addition,adjmat,Erdos Renyi 
0.609782514,er16,5,vertex,addition,adjmat,Erdos Renyi 
0.60648337,er16,5,vertex,addition,adjmat,Erdos Renyi 
0.605737773,er17,5,vertex,addition,adjmat,Erdos Renyi 
0.598382656,er17,5,vertex,addition,adjmat,Erdos Renyi 
0.598238925,er17,5,vertex,addition,adjmat,Erdos Renyi 
0.599979371,er17,5,vertex,addition,adjmat,Erdos Renyi 
0.609289883,er17,5,vertex,addition,adjmat,Erdos Renyi 
0.611806503,er18,5,vertex,addition,adjmat,Erdos Renyi 
0.602406089,er18,5,vertex,addition,adjmat,Erdos Renyi 
0.606805735,er18,5,vertex,addition,adjmat,Erdos Renyi 
0.618429446,er18,5,vertex,addition,adjmat,Erdos Renyi 
0.601162015,er18,5,vertex,addition,adjmat,Erdos Renyi 
0.93045397,er19,6,vertex,addition,adjmat,Erdos Renyi 
0.925435957,er19,6,vertex,addition,adjmat,Erdos Renyi 
0.925169543,er19,6,vertex,addition,adjmat,Erdos Renyi 
0.974696713,er19,6,vertex,addition,adjmat,Erdos Renyi 
0.908741119,er19,6,vertex,addition,adjmat,Erdos Renyi 
0.93376843,er20,6,vertex,addition,adjmat,Erdos Renyi 
0.916177643,er20,6,vertex,addition,adjmat,Erdos Renyi 
0.931728599,er20,6,vertex,addition,adjmat,Erdos Renyi 
0.922180847,er20,6,vertex,addition,adjmat,Erdos Renyi 
0.922505907,er20,6,vertex,addition,adjmat,Erdos Renyi 
0.922842205,er21,6,vertex,addition,adjmat,Erdos Renyi 
0.931079806,er21,6,vertex,addition,adjmat,Erdos Renyi 
0.925922093,er21,6,vertex,addition,adjmat,Erdos Renyi 
0.92567962,er21,6,vertex,addition,adjmat,Erdos Renyi 
0.91484523,er21,6,vertex,addition,adjmat,Erdos Renyi 
0.937422756,er22,7,vertex,addition,adjmat,Erdos Renyi 
0.910672007,er22,7,vertex,addition,adjmat,Erdos Renyi 
0.948392325,er22,7,vertex,addition,adjmat,Erdos Renyi 
0.972710586,er22,7,vertex,addition,adjmat,Erdos Renyi 
0.937396727,er22,7,vertex,addition,adjmat,Erdos Renyi 
0.833379225,er23,7,vertex,addition,adjmat,Erdos Renyi 
0.961725498,er23,7,vertex,addition,adjmat,Erdos Renyi 
0.917670642,er23,7,vertex,addition,adjmat,Erdos Renyi 
0.902178906,er23,7,vertex,addition,adjmat,Erdos Renyi 
0.91782856,er23,7,vertex,addition,adjmat,Erdos Renyi 
0.9128436,er24,7,vertex,addition,adjmat,Erdos Renyi 
0.906641404,er24,7,vertex,addition,adjmat,Erdos Renyi 
0.942502542,er24,7,vertex,addition,adjmat,Erdos Renyi 
0.958578775,er24,7,vertex,addition,adjmat,Erdos Renyi 
0.913385577,er24,7,vertex,addition,adjmat,Erdos Renyi 
0.901188192,er25,8,vertex,addition,adjmat,Erdos Renyi 
0.953525456,er25,8,vertex,addition,adjmat,Erdos Renyi 
0.906952435,er25,8,vertex,addition,adjmat,Erdos Renyi 
0.903444071,er25,8,vertex,addition,adjmat,Erdos Renyi 
0.89971446,er25,8,vertex,addition,adjmat,Erdos Renyi 
0.909610844,er26,8,vertex,addition,adjmat,Erdos Renyi 
0.966350775,er26,8,vertex,addition,adjmat,Erdos Renyi 
0.896894073,er26,8,vertex,addition,adjmat,Erdos Renyi 
0.977053247,er26,8,vertex,addition,adjmat,Erdos Renyi 
0.888607826,er26,8,vertex,addition,adjmat,Erdos Renyi 
0.901806126,er27,8,vertex,addition,adjmat,Erdos Renyi 
0.909546785,er27,8,vertex,addition,adjmat,Erdos Renyi 
0.890028816,er27,8,vertex,addition,adjmat,Erdos Renyi 
0.910638723,er27,8,vertex,addition,adjmat,Erdos Renyi 
0.895702635,er27,8,vertex,addition,adjmat,Erdos Renyi 
0.011487833,er01,0,vertex,addition,incmat,Erdos Renyi 
0.011486253,er01,0,vertex,addition,incmat,Erdos Renyi 
0.011505082,er01,0,vertex,addition,incmat,Erdos Renyi 
0.01143026,er01,0,vertex,addition,incmat,Erdos Renyi 
0.011333617,er01,0,vertex,addition,incmat,Erdos Renyi 
0.011334839,er02,0,vertex,addition,incmat,Erdos Renyi 
0.011464285,er02,0,vertex,addition,incmat,Erdos Renyi 
0.011385216,er02,0,vertex,addition,incmat,Erdos Renyi 
0.011309177,er02,0,vertex,addition,incmat,Erdos Renyi 
0.011456112,er02,0,vertex,addition,incmat,Erdos Renyi 
0.01156668,er03,0,vertex,addition,incmat,Erdos Renyi 
0.011894943,er03,0,vertex,addition,incmat,Erdos Renyi 
0.011576826,er03,0,vertex,addition,incmat,Erdos Renyi 
0.011356315,er03,0,vertex,addition,incmat,Erdos Renyi 
0.011243283,er03,0,vertex,addition,incmat,Erdos Renyi 
0.029760222,er04,1,vertex,addition,incmat,Erdos Renyi 
0.030003767,er04,1,vertex,addition,incmat,Erdos Renyi 
0.029911419,er04,1,vertex,addition,incmat,Erdos Renyi 
0.030059217,er04,1,vertex,addition,incmat,Erdos Renyi 
0.02984758,er04,1,vertex,addition,incmat,Erdos Renyi 
0.029653567,er05,1,vertex,addition,incmat,Erdos Renyi 
0.030006349,er05,1,vertex,addition,incmat,Erdos Renyi 
0.029988491,er05,1,vertex,addition,incmat,Erdos Renyi 
0.03016966,er05,1,vertex,addition,incmat,Erdos Renyi 
0.030114748,er05,1,vertex,addition,incmat,Erdos Renyi 
0.030173269,er06,1,vertex,addition,incmat,Erdos Renyi 
0.030124508,er06,1,vertex,addition,incmat,Erdos Renyi 
0.029886668,er06,1,vertex,addition,incmat,Erdos Renyi 
0.030112065,er06,1,vertex,addition,incmat,Erdos Renyi 
0.030028972,er06,1,vertex,addition,incmat,Erdos Renyi 
0.053289035,er07,2,vertex,addition,incmat,Erdos Renyi 
0.05385022,er07,2,vertex,addition,incmat,Erdos Renyi 
0.054224678,er07,2,vertex,addition,incmat,Erdos Renyi 
0.05400155,er07,2,vertex,addition,incmat,Erdos Renyi 
0.053971793,er07,2,vertex,addition,incmat,Erdos Renyi 
0.053296098,er08,2,vertex,addition,incmat,Erdos Renyi 
0.054777879,er08,2,vertex,addition,incmat,Erdos Renyi 
0.053398871,er08,2,vertex,addition,incmat,Erdos Renyi 
0.053504183,er08,2,vertex,addition,incmat,Erdos Renyi 
0.05395373,er08,2,vertex,addition,incmat,Erdos Renyi 
0.0542145,er09,2,vertex,addition,incmat,Erdos Renyi 
0.053166317,er09,2,vertex,addition,incmat,Erdos Renyi 
0.053621024,er09,2,vertex,addition,incmat,Erdos Renyi 
0.05401459,er09,2,vertex,addition,incmat,Erdos Renyi 
0.054588165,er09,2,vertex,addition,incmat,Erdos Renyi 
0.053105224,er10,3,vertex,addition,incmat,Erdos Renyi 
0.053468669,er10,3,vertex,addition,incmat,Erdos Renyi 
0.053227564,er10,3,vertex,addition,incmat,Erdos Renyi 
0.053834998,er10,3,vertex,addition,incmat,Erdos Renyi 
0.052923227,er10,3,vertex,addition,incmat,Erdos Renyi 
0.054465725,er11,3,vertex,addition,incmat,Erdos Renyi 
0.053718356,er11,3,vertex,addition,incmat,Erdos Renyi 
0.053816189,er11,3,vertex,addition,incmat,Erdos Renyi 
0.054557063,er11,3,vertex,addition,incmat,Erdos Renyi 
0.054682195,er11,3,vertex,addition,incmat,Erdos Renyi 
0.05371425,er12,3,vertex,addition,incmat,Erdos Renyi 
0.053868287,er12,3,vertex,addition,incmat,Erdos Renyi 
0.053684976,er12,3,vertex,addition,incmat,Erdos Renyi 
0.053800656,er12,3,vertex,addition,incmat,Erdos Renyi 
0.053278149,er12,3,vertex,addition,incmat,Erdos Renyi 
0.220894076,er13,4,vertex,addition,incmat,Erdos Renyi 
0.223184717,er13,4,vertex,addition,incmat,Erdos Renyi 
0.225824171,er13,4,vertex,addition,incmat,Erdos Renyi 
0.226929917,er13,4,vertex,addition,incmat,Erdos Renyi 
0.251794304,er13,4,vertex,addition,incmat,Erdos Renyi 
0.231273495,er14,4,vertex,addition,incmat,Erdos Renyi 
0.225875861,er14,4,vertex,addition,incmat,Erdos Renyi 
0.233979925,er14,4,vertex,addition,incmat,Erdos Renyi 
0.237591805,er14,4,vertex,addition,incmat,Erdos Renyi 
0.225851377,er14,4,vertex,addition,incmat,Erdos Renyi 
0.232661459,er15,4,vertex,addition,incmat,Erdos Renyi 
0.229391995,er15,4,vertex,addition,incmat,Erdos Renyi 
0.229399572,er15,4,vertex,addition,incmat,Erdos Renyi 
0.234161375,er15,4,vertex,addition,incmat,Erdos Renyi 
0.224113549,er15,4,vertex,addition,incmat,Erdos Renyi 
1.514266573,er16,5,vertex,addition,incmat,Erdos Renyi 
1.576786483,er16,5,vertex,addition,incmat,Erdos Renyi 
1.60027872,er16,5,vertex,addition,incmat,Erdos Renyi 
1.569929821,er16,5,vertex,addition,incmat,Erdos Renyi 
1.58996757,er16,5,vertex,addition,incmat,Erdos Renyi 
1.457025735,er17,5,vertex,addition,incmat,Erdos Renyi 
1.53991091,er17,5,vertex,addition,incmat,Erdos Renyi 
1.499329723,er17,5,vertex,addition,incmat,Erdos Renyi 
1.473766787,er17,5,vertex,addition,incmat,Erdos Renyi 
1.506329511,er17,5,vertex,addition,incmat,Erdos Renyi 
1.433083639,er18,5,vertex,addition,incmat,Erdos Renyi 
1.508507107,er18,5,vertex,addition,incmat,Erdos Renyi 
1.503844234,er18,5,vertex,addition,incmat,Erdos Renyi 
1.497437135,er18,5,vertex,addition,incmat,Erdos Renyi 
1.571121468,er18,5,vertex,addition,incmat,Erdos Renyi 
0.170158252,er19,6,vertex,addition,incmat,Erdos Renyi 
0.19234593,er19,6,vertex,addition,incmat,Erdos Renyi 
0.165050908,er19,6,vertex,addition,incmat,Erdos Renyi 
0.175544066,er19,6,vertex,addition,incmat,Erdos Renyi 
0.194642366,er19,6,vertex,addition,incmat,Erdos Renyi 
0.170335166,er20,6,vertex,addition,incmat,Erdos Renyi 
0.168547286,er20,6,vertex,addition,incmat,Erdos Renyi 
0.181507754,er20,6,vertex,addition,incmat,Erdos Renyi 
0.160412115,er20,6,vertex,addition,incmat,Erdos Renyi 
0.168338611,er20,6,vertex,addition,incmat,Erdos Renyi 
0.169465944,er21,6,vertex,addition,incmat,Erdos Renyi 
0.17461642,er21,6,vertex,addition,incmat,Erdos Renyi 
0.168397328,er21,6,vertex,addition,incmat,Erdos Renyi 
0.169784681,er21,6,vertex,addition,incmat,Erdos Renyi 
0.162179839,er21,6,vertex,addition,incmat,Erdos Renyi 
1.070747736,er22,7,vertex,addition,incmat,Erdos Renyi 
0.313477324,er22,7,vertex,addition,incmat,Erdos Renyi 
1.072009491,er22,7,vertex,addition,incmat,Erdos Renyi 
1.074475001,er22,7,vertex,addition,incmat,Erdos Renyi 
1.104820494,er22,7,vertex,addition,incmat,Erdos Renyi 
1.294746314,er23,7,vertex,addition,incmat,Erdos Renyi 
1.082888445,er23,7,vertex,addition,incmat,Erdos Renyi 
1.073115439,er23,7,vertex,addition,incmat,Erdos Renyi 
1.055558426,er23,7,vertex,addition,incmat,Erdos Renyi 
1.055779985,er23,7,vertex,addition,incmat,Erdos Renyi 
1.065435274,er24,7,vertex,addition,incmat,Erdos Renyi 
1.068509064,er24,7,vertex,addition,incmat,Erdos Renyi 
1.031250763,er24,7,vertex,addition,incmat,Erdos Renyi 
1.071307327,er24,7,vertex,addition,incmat,Erdos Renyi 
1.09457326,er24,7,vertex,addition,incmat,Erdos Renyi 
1.237299499,er25,8,vertex,addition,incmat,Erdos Renyi 
1.229496948,er25,8,vertex,addition,incmat,Erdos Renyi 
1.303623167,er25,8,vertex,addition,incmat,Erdos Renyi 
2.434314362,er25,8,vertex,addition,incmat,Erdos Renyi 
2.347009545,er25,8,vertex,addition,incmat,Erdos Renyi 
1.237343411,er26,8,vertex,addition,incmat,Erdos Renyi 
2.31180359,er26,8,vertex,addition,incmat,Erdos Renyi 
1.212752492,er26,8,vertex,addition,incmat,Erdos Renyi 
1.238612997,er26,8,vertex,addition,incmat,Erdos Renyi 
1.211397447,er26,8,vertex,addition,incmat,Erdos Renyi 
1.238293306,er27,8,vertex,addition,incmat,Erdos Renyi 
1.186695025,er27,8,vertex,addition,incmat,Erdos Renyi 
2.318537445,er27,8,vertex,addition,incmat,Erdos Renyi 
2.315439183,er27,8,vertex,addition,incmat,Erdos Renyi 
2.342847772,er27,8,vertex,addition,incmat,Erdos Renyi 
0.00425251,sf01,0,vertex,addition,adjlist,Scale Free
0.004172843,sf01,0,vertex,addition,adjlist,Scale Free
0.004196477,sf01,0,vertex,addition,adjlist,Scale Free
0.004173063,sf01,0,vertex,addition,adjlist,Scale Free
0.004154494,sf01,0,vertex,addition,adjlist,Scale Free
0.004063791,sf02,0,vertex,addition,adjlist,Scale Free
0.004123675,sf02,0,vertex,addition,adjlist,Scale Free
0.004091513,sf02,0,vertex,addition,adjlist,Scale Free
0.004121188,sf02,0,vertex,addition,adjlist,Scale Free
0.004617565,sf02,0,vertex,addition,adjlist,Scale Free
0.004126535,sf03,0,vertex,addition,adjlist,Scale Free
0.004118335,sf03,0,vertex,addition,adjlist,Scale Free
0.004582196,sf03,0,vertex,addition,adjlist,Scale Free
0.004064371,sf03,0,vertex,addition,adjlist,Scale Free
0.004109018,sf03,0,vertex,addition,adjlist,Scale Free
0.004076338,sf04,1,vertex,addition,adjlist,Scale Free
0.004428526,sf04,1,vertex,addition,adjlist,Scale Free
0.003991049,sf04,1,vertex,addition,adjlist,Scale Free
0.00410114,sf04,1,vertex,addition,adjlist,Scale Free
0.004209787,sf04,1,vertex,addition,adjlist,Scale Free
