infProb,recProb,numvert,degrees,iteration,totalinf,newinf,newrec
0.25,0.25,10000,8,1,11,6,0
0.25,0.25,10000,8,2,41,30,4
0.25,0.25,10000,8,3,107,66,8
0.25,0.25,10000,8,4,280,173,23
0.25,0.25,10000,8,5,677,397,69
0.25,0.25,10000,8,6,1569,892,143
0.25,0.25,10000,8,7,3328,1759,316
0.25,0.25,10000,8,8,5884,2556,727
0.25,0.25,10000,8,9,8099,2215,1165
0.25,0.25,10000,8,10,9161,1062,1423
0.25,0.25,10000,8,11,9575,414,1387
0.25,0.25,10000,8,12,9730,155,1095
0.25,0.25,10000,8,13,9797,67,853
0.25,0.25,10000,8,14,9832,35,671
0.25,0.25,10000,8,15,9853,21,504
0.25,0.25,10000,8,16,9867,14,373
0.25,0.25,10000,8,17,9872,5,271
0.25,0.25,10000,8,18,9873,1,218
0.25,0.25,10000,8,19,9876,3,166
0.25,0.25,10000,8,20,9877,1,120
0.25,0.25,10000,8,21,9877,0,80
0.25,0.25,10000,8,22,9878,1,61
0.25,0.25,10000,8,23,9878,0,52
0.25,0.25,10000,8,24,9878,0,40
0.25,0.25,10000,8,25,9878,0,32
0.25,0.25,10000,8,26,9878,0,17
0.25,0.25,10000,8,27,9878,0,11
0.25,0.25,10000,8,28,9878,0,11
0.25,0.25,10000,8,29,9878,0,9
0.25,0.25,10000,8,30,9878,0,8
0.25,0.25,10000,8,31,9878,0,4
0.25,0.25,10000,8,32,9878,0,3
0.25,0.25,10000,8,33,9878,0,4
0.25,0.25,10000,8,34,9878,0,0
0.25,0.25,10000,8,35,9878,0,1
0.25,0.25,10000,8,36,9878,0,0
0.25,0.25,10000,8,37,9878,0,2
0.25,0.25,10000,8,38,9878,0,3
0.25,0.25,10000,8,39,9878,0,1
0.25,0.25,10000,8,40,9878,0,0
0.25,0.25,10000,8,41,9878,0,1
0.25,0.25,10000,8,42,9878,0,0
0.25,0.25,10000,8,43,9878,0,0
0.25,0.25,10000,8,44,9878,0,0
0.25,0.25,10000,8,45,9878,0,0
0.25,0.25,10000,8,46,9878,0,0
0.25,0.25,10000,8,47,9878,0,0
0.25,0.25,10000,8,48,9878,0,0
0.25,0.25,10000,8,49,9878,0,2
0.25,0.25,10000,8,50,9878,0,0
0.25,0.25,10000,8,51,9878,0,0
0.25,0.25,10000,8,52,9878,0,0
0.25,0.25,10000,8,53,9878,0,0
0.25,0.25,10000,8,54,9878,0,0
0.25,0.25,10000,8,55,9878,0,0
0.25,0.25,10000,8,56,9878,0,0
0.25,0.25,10000,8,57,9878,0,0
0.25,0.25,10000,8,58,9878,0,0
0.25,0.5,10000,8,1,11,6,1
0.25,0.5,10000,8,2,23,12,5
0.25,0.5,10000,8,3,58,35,7
0.25,0.5,10000,8,4,132,74,28
0.25,0.5,10000,8,5,296,164,34
0.25,0.5,10000,8,6,681,385,110
0.25,0.5,10000,8,7,1534,853,244
0.25,0.5,10000,8,8,3100,1566,543
0.25,0.5,10000,8,9,5363,2263,1061
0.25,0.5,10000,8,10,7426,2063,1670
0.25,0.5,10000,8,11,8652,1226,1888
0.25,0.5,10000,8,12,9149,497,1555
0.25,0.5,10000,8,13,9368,219,1004
0.25,0.5,10000,8,14,9453,85,618
0.25,0.5,10000,8,15,9485,32,353
0.25,0.5,10000,8,16,9497,12,175
0.25,0.5,10000,8,17,9505,8,94
0.25,0.5,10000,8,18,9508,3,50
0.25,0.5,10000,8,19,9508,0,30
0.25,0.5,10000,8,20,9508,0,19
0.25,0.5,10000,8,21,9508,0,4
0.25,0.5,10000,8,22,9508,0,6
0.25,0.5,10000,8,23,9508,0,5
0.25,0.5,10000,8,24,9508,0,2
0.25,0.5,10000,8,25,9508,0,2
0.25,0.5,10000,8,26,9508,0,0
0.25,0.5,10000,8,27,9508,0,0
0.25,0.5,10000,8,28,9508,0,0
0.25,0.5,10000,8,29,9508,0,0
0.25,0.5,10000,8,30,9508,0,0
0.25,0.5,10000,8,31,9508,0,0
0.25,0.5,10000,8,32,9508,0,0
0.25,0.5,10000,8,33,9508,0,0
0.25,0.5,10000,8,34,9508,0,0
0.25,0.75,10000,8,1,13,8,3
0.25,0.75,10000,8,2,32,19,8
0.25,0.75,10000,8,3,66,34,16
0.25,0.75,10000,8,4,143,77,27
0.25,0.75,10000,8,5,334,191,64
0.25,0.75,10000,8,6,710,376,166
0.25,0.75,10000,8,7,1436,726,333
0.25,0.75,10000,8,8,2726,1290,612
0.25,0.75,10000,8,9,4546,1820,1128
0.25,0.75,10000,8,10,6424,1878,1630
0.25,0.75,10000,8,11,7684,1260,1822
0.25,0.75,10000,8,12,8361,677,1421
0.25,0.75,10000,8,13,8649,288,868
0.25,0.75,10000,8,14,8751,102,417
0.25,0.75,10000,8,15,8808,57,174
0.25,0.75,10000,8,16,8828,20,87
0.25,0.75,10000,8,17,8833,5,39
0.25,0.75,10000,8,18,8836,3,13
0.25,0.75,10000,8,19,8837,1,8
0.25,0.75,10000,8,20,8837,0,1
0.25,0.75,10000,8,21,8837,0,0
0.25,0.75,10000,8,22,8837,0,0
0.25,0.75,10000,8,23,8837,0,0
0.25,0.75,10000,8,24,8837,0,0
0.25,0.75,10000,8,25,8837,0,0
0.25,0.75,10000,8,26,8837,0,0
0.25,0.75,10000,8,27,8837,0,0
0.25,0.75,10000,8,28,8837,0,0
0.25,0.75,10000,8,29,8837,0,0
0.5,0.25,10000,8,1,22,17,1
0.5,0.25,10000,8,2,109,87,11
0.5,0.25,10000,8,3,477,368,19
0.5,0.25,10000,8,4,1868,1391,99
0.5,0.25,10000,8,5,5596,3728,423
0.5,0.25,10000,8,6,9252,3656,1277
0.5,0.25,10000,8,7,9908,656,1895
0.5,0.25,10000,8,8,9960,52,1581
0.5,0.25,10000,8,9,9974,14,1153
0.5,0.25,10000,8,10,9982,8,875
0.5,0.25,10000,8,11,9984,2,688
0.5,0.25,10000,8,12,9984,0,484
0.5,0.25,10000,8,13,9984,0,376
0.5,0.25,10000,8,14,9984,0,257
0.5,0.25,10000,8,15,9984,0,206
0.5,0.25,10000,8,16,9984,0,164
0.5,0.25,10000,8,17,9984,0,124
0.5,0.25,10000,8,18,9984,0,94
0.5,0.25,10000,8,19,9984,0,72
0.5,0.25,10000,8,20,9984,0,38
0.5,0.25,10000,8,21,9984,0,40
0.5,0.25,10000,8,22,9984,0,30
0.5,0.25,10000,8,23,9984,0,15
0.5,0.25,10000,8,24,9984,0,18
0.5,0.25,10000,8,25,9984,0,15
0.5,0.25,10000,8,26,9984,0,6
0.5,0.25,10000,8,27,9984,0,7
0.5,0.25,10000,8,28,9984,0,3
0.5,0.25,10000,8,29,9984,0,5
0.5,0.25,10000,8,30,9984,0,2
0.5,0.25,10000,8,31,9984,0,2
0.5,0.25,10000,8,32,9984,0,1
0.5,0.25,10000,8,33,9984,0,0
0.5,0.25,10000,8,34,9984,0,0
0.5,0.25,10000,8,35,9984,0,0
0.5,0.25,10000,8,36,9984,0,1
0.5,0.25,10000,8,37,9984,0,0
0.5,0.25,10000,8,38,9984,0,1
0.5,0.25,10000,8,39,9984,0,1
0.5,0.25,10000,8,40,9984,0,0
0.5,0.25,10000,8,41,9984,0,0
0.5,0.25,10000,8,42,9984,0,0
0.5,0.25,10000,8,43,9984,0,0
0.5,0.25,10000,8,44,9984,0,0
0.5,0.25,10000,8,45,9984,0,0
0.5,0.25,10000,8,46,9984,0,0
0.5,0.25,10000,8,47,9984,0,0
0.5,0.25,10000,8,48,9984,0,0
0.5,0.5,10000,8,1,25,20,5
0.5,0.5,10000,8,2,106,81,10
0.5,0.5,10000,8,3,455,349,45
0.5,0.5,10000,8,4,1813,1358,199
0.5,0.5,10000,8,5,5356,3543,765
0.5,0.5,10000,8,6,9019,3663,2223
0.5,0.5,10000,8,7,9843,824,2941
0.5,0.5,10000,8,8,9937,94,1802
0.5,0.5,10000,8,9,9954,17,967
0.5,0.5,10000,8,10,9957,3,509
0.5,0.5,10000,8,11,9958,1,235
0.5,0.5,10000,8,12,9958,0,131
0.5,0.5,10000,8,13,9958,0,66
0.5,0.5,10000,8,14,9958,0,24
0.5,0.5,10000,8,15,9958,0,20
0.5,0.5,10000,8,16,9958,0,8
0.5,0.5,10000,8,17,9958,0,5
0.5,0.5,10000,8,18,9958,0,1
0.5,0.5,10000,8,19,9958,0,0
0.5,0.5,10000,8,20,9958,0,2
0.5,0.5,10000,8,21,9958,0,0
0.5,0.5,10000,8,22,9958,0,0
0.5,0.5,10000,8,23,9958,0,0
0.5,0.5,10000,8,24,9958,0,0
0.5,0.5,10000,8,25,9958,0,0
0.5,0.5,10000,8,26,9958,0,0
0.5,0.5,10000,8,27,9958,0,0
0.5,0.5,10000,8,28,9958,0,0
0.5,0.5,10000,8,29,9958,0,0
0.5,0.75,10000,8,1,19,14,5
0.5,0.75,10000,8,2,71,52,11
0.5,0.75,10000,8,3,295,224,49
0.5,0.75,10000,8,4,1149,854,172
0.5,0.75,10000,8,5,3841,2692,680
0.5,0.75,10000,8,6,7980,4139,2185
0.5,0.75,10000,8,7,9645,1665,3689
0.5,0.75,10000,8,8,9857,212,2153
0.5,0.75,10000,8,9,9882,25,690
0.5,0.75,10000,8,10,9887,5,185
0.5,0.75,10000,8,11,9887,0,49
0.5,0.75,10000,8,12,9887,0,15
0.5,0.75,10000,8,13,9887,0,4
0.5,0.75,10000,8,14,9887,0,0
0.5,0.75,10000,8,15,9887,0,0
0.5,0.75,10000,8,16,9887,0,0
0.5,0.75,10000,8,17,9887,0,0
0.5,0.75,10000,8,18,9887,0,0
0.5,0.75,10000,8,19,9887,0,0
0.5,0.75,10000,8,20,9887,0,0
0.5,0.75,10000,8,21,9887,0,0
0.5,0.75,10000,8,22,9887,0,0
0.75,0.25,10000,8,1,30,25,1
0.75,0.25,10000,8,2,197,167,8
0.75,0.25,10000,8,3,1167,970,52
0.75,0.25,10000,8,4,5193,4026,289
0.75,0.25,10000,8,5,9634,4441,1221
0.75,0.25,10000,8,6,9981,347,2088
0.75,0.25,10000,8,7,9994,13,1545
0.75,0.25,10000,8,8,9994,0,1155
0.75,0.25,10000,8,9,9995,1,926
0.75,0.25,10000,8,10,9995,0,663
0.75,0.25,10000,8,11,9995,0,536
0.75,0.25,10000,8,12,9995,0,398
0.75,0.25,10000,8,13,9995,0,288
0.75,0.25,10000,8,14,9995,0,205
0.75,0.25,10000,8,15,9995,0,146
0.75,0.25,10000,8,16,9995,0,106
0.75,0.25,10000,8,17,9995,0,86
0.75,0.25,10000,8,18,9995,0,63
0.75,0.25,10000,8,19,9995,0,47
0.75,0.25,10000,8,20,9995,0,42
0.75,0.25,10000,8,21,9995,0,33
0.75,0.25,10000,8,22,9995,0,24
0.75,0.25,10000,8,23,9995,0,19
0.75,0.25,10000,8,24,9995,0,11
0.75,0.25,10000,8,25,9995,0,9
0.75,0.25,10000,8,26,9995,0,6
0.75,0.25,10000,8,27,9995,0,11
0.75,0.25,10000,8,28,9995,0,7
0.75,0.25,10000,8,29,9995,0,3
0.75,0.25,10000,8,30,9995,0,2
0.75,0.25,10000,8,31,9995,0,2
0.75,0.25,10000,8,32,9995,0,1
0.75,0.25,10000,8,33,9995,0,1
0.75,0.25,10000,8,34,9995,0,1
0.75,0.25,10000,8,35,9995,0,0
0.75,0.25,10000,8,36,9995,0,0
0.75,0.25,10000,8,37,9995,0,0
0.75,0.25,10000,8,38,9995,0,0
0.75,0.25,10000,8,39,9995,0,0
0.75,0.25,10000,8,40,9995,0,0
0.75,0.25,10000,8,41,9995,0,0
0.75,0.25,10000,8,42,9995,0,0
0.75,0.25,10000,8,43,9995,0,0
0.75,0.5,10000,8,1,31,26,3
0.75,0.5,10000,8,2,210,179,12
0.75,0.5,10000,8,3,1248,1038,101
0.75,0.5,10000,8,4,5386,4138,544
0.75,0.5,10000,8,5,9618,4232,2347
0.75,0.5,10000,8,6,9985,367,3316
0.75,0.5,10000,8,7,9991,6,1828
0.75,0.5,10000,8,8,9992,1,912
0.75,0.5,10000,8,9,9992,0,452
0.75,0.5,10000,8,10,9992,0,247
0.75,0.5,10000,8,11,9992,0,125
0.75,0.5,10000,8,12,9992,0,53
0.75,0.5,10000,8,13,9992,0,31
0.75,0.5,10000,8,14,9992,0,8
0.75,0.5,10000,8,15,9992,0,6
0.75,0.5,10000,8,16,9992,0,4
0.75,0.5,10000,8,17,9992,0,1
0.75,0.5,10000,8,18,9992,0,1
0.75,0.5,10000,8,19,9992,0,1
0.75,0.5,10000,8,20,9992,0,0
0.75,0.5,10000,8,21,9992,0,0
0.75,0.5,10000,8,22,9992,0,0
0.75,0.5,10000,8,23,9992,0,0
0.75,0.5,10000,8,24,9992,0,0
0.75,0.5,10000,8,25,9992,0,0
0.75,0.5,10000,8,26,9992,0,0
0.75,0.5,10000,8,27,9992,0,0
0.75,0.5,10000,8,28,9992,0,0
0.75,0.75,10000,8,1,39,34,3
0.75,0.75,10000,8,2,263,224,27
0.75,0.75,10000,8,3,1454,1191,165
0.75,0.75,10000,8,4,5812,4358,932
0.75,0.75,10000,8,5,9702,3890,3521
0.75,0.75,10000,8,6,9974,272,3757
0.75,0.75,10000,8,7,9983,9,1159
0.75,0.75,10000,8,8,9984,1,316
0.75,0.75,10000,8,9,9984,0,80
0.75,0.75,10000,8,10,9984,0,19
0.75,0.75,10000,8,11,9984,0,3
0.75,0.75,10000,8,12,9984,0,2
0.75,0.75,10000,8,13,9984,0,0
0.75,0.75,10000,8,14,9984,0,0
0.75,0.75,10000,8,15,9984,0,0
0.75,0.75,10000,8,16,9984,0,0
0.75,0.75,10000,8,17,9984,0,0
0.75,0.75,10000,8,18,9984,0,0
0.75,0.75,10000,8,19,9984,0,0
0.75,0.75,10000,8,20,9984,0,0
0.75,0.75,10000,8,21,9984,0,0
0.25,0.25,10000,16,1,18,13,2
0.25,0.25,10000,16,2,72,54,2
0.25,0.25,10000,16,3,348,276,16
0.25,0.25,10000,16,4,1506,1158,97
0.25,0.25,10000,16,5,4979,3473,354
0.25,0.25,10000,16,6,9081,4102,1130
0.25,0.25,10000,16,7,9943,862,1857
0.25,0.25,10000,16,8,9989,46,1642
0.25,0.25,10000,16,9,9998,9,1207
0.25,0.25,10000,16,10,9999,1,962
0.25,0.25,10000,16,11,10000,1,710
0.25,0.25,10000,16,12,10000,0,522
0.25,0.25,10000,16,13,10000,0,359
0.25,0.25,10000,16,14,10000,0,289
0.25,0.25,10000,16,15,10000,0,226
0.25,0.25,10000,16,16,10000,0,141
0.25,0.25,10000,16,17,10000,0,111
0.25,0.25,10000,16,18,10000,0,85
0.25,0.25,10000,16,19,10000,0,75
0.25,0.25,10000,16,20,10000,0,69
0.25,0.25,10000,16,21,10000,0,30
0.25,0.25,10000,16,22,10000,0,15
0.25,0.25,10000,16,23,10000,0,24
0.25,0.25,10000,16,24,10000,0,13
0.25,0.25,10000,16,25,10000,0,23
0.25,0.25,10000,16,26,10000,0,7
0.25,0.25,10000,16,27,10000,0,8
0.25,0.25,10000,16,28,10000,0,4
0.25,0.25,10000,16,29,10000,0,6
0.25,0.25,10000,16,30,10000,0,4
0.25,0.25,10000,16,31,10000,0,2
0.25,0.25,10000,16,32,10000,0,2
0.25,0.25,10000,16,33,10000,0,2
0.25,0.25,10000,16,34,10000,0,2
0.25,0.25,10000,16,35,10000,0,0
0.25,0.25,10000,16,36,10000,0,1
0.25,0.25,10000,16,37,10000,0,0
0.25,0.25,10000,16,38,10000,0,0
0.25,0.25,10000,16,39,10000,0,1
0.25,0.25,10000,16,40,10000,0,0
0.25,0.25,10000,16,41,10000,0,0
0.25,0.25,10000,16,42,10000,0,0
0.25,0.25,10000,16,43,10000,0,0
0.25,0.25,10000,16,44,10000,0,0
0.25,0.25,10000,16,45,10000,0,0
0.25,0.25,10000,16,46,10000,0,0
0.25,0.25,10000,16,47,10000,0,0
0.25,0.25,10000,16,48,10000,0,0
0.25,0.5,10000,16,1,25,20,1
0.25,0.5,10000,16,2,100,75,11
0.25,0.5,10000,16,3,404,304,37
0.25,0.5,10000,16,4,1621,1217,176
0.25,0.5,10000,16,5,5132,3511,699
0.25,0.5,10000,16,6,9030,3898,2087
0.25,0.5,10000,16,7,9907,877,3016
0.25,0.5,10000,16,8,9976,69,1911
0.25,0.5,10000,16,9,9984,8,1055
0.25,0.5,10000,16,10,9984,0,520
0.25,0.5,10000,16,11,9984,0,215
0.25,0.5,10000,16,12,9984,0,135
0.25,0.5,10000,16,13,9984,0,65
0.25,0.5,10000,16,14,9984,0,26
0.25,0.5,10000,16,15,9984,0,17
0.25,0.5,10000,16,16,9984,0,4
0.25,0.5,10000,16,17,9984,0,5
0.25,0.5,10000,16,18,9984,0,2
0.25,0.5,10000,16,19,9984,0,1
0.25,0.5,10000,16,20,9984,0,1
0.25,0.5,10000,16,21,9984,0,0
0.25,0.5,10000,16,22,9984,0,0
0.25,0.5,10000,16,23,9984,0,0
0.25,0.5,10000,16,24,9984,0,0
0.25,0.5,10000,16,25,9984,0,0
0.25,0.5,10000,16,26,9984,0,0
0.25,0.5,10000,16,27,9984,0,0
0.25,0.5,10000,16,28,9984,0,0
0.25,0.5,10000,16,29,9984,0,0
0.25,0.75,10000,16,1,21,16,4
0.25,0.75,10000,16,2,87,66,14
0.25,0.75,10000,16,3,352,265,56
0.25,0.75,10000,16,4,1331,979,210
0.25,0.75,10000,16,5,4290,2959,803
0.25,0.75,10000,16,6,8335,4045,2401
0.25,0.75,10000,16,7,9745,1410,3643
0.25,0.75,10000,16,8,9901,156,1966
0.25,0.75,10000,16,9,9924,23,608
0.25,0.75,10000,16,10,9928,4,165
0.25,0.75,10000,16,11,9928,0,42
0.25,0.75,10000,16,12,9928,0,12
0.25,0.75,10000,16,13,9928,0,4
0.25,0.75,10000,16,14,9928,0,0
0.25,0.75,10000,16,15,9928,0,0
0.25,0.75,10000,16,16,9928,0,0
0.25,0.75,10000,16,17,9928,0,0
0.25,0.75,10000,16,18,9928,0,0
0.25,0.75,10000,16,19,9928,0,0
0.25,0.75,10000,16,20,9928,0,0
0.25,0.75,10000,16,21,9928,0,0
0.25,0.75,10000,16,22,9928,0,0
0.5,0.25,10000,16,1,34,29,2
0.5,0.25,10000,16,2,261,227,7
0.5,0.25,10000,16,3,1982,1721,64
0.5,0.25,10000,16,4,8119,6137,449
0.5,0.25,10000,16,5,9995,1876,1843
0.5,0.25,10000,16,6,10000,5,1902
0.5,0.25,10000,16,7,10000,0,1432
0.5,0.25,10000,16,8,10000,0,1087
0.5,0.25,10000,16,9,10000,0,790
0.5,0.25,10000,16,10,10000,0,651
0.5,0.25,10000,16,11,10000,0,471
0.5,0.25,10000,16,12,10000,0,303
0.5,0.25,10000,16,13,10000,0,247
0.5,0.25,10000,16,14,10000,0,193
0.5,0.25,10000,16,15,10000,0,143
0.5,0.25,10000,16,16,10000,0,105
0.5,0.25,10000,16,17,10000,0,92
0.5,0.25,10000,16,18,10000,0,56
0.5,0.25,10000,16,19,10000,0,39
0.5,0.25,10000,16,20,10000,0,30
0.5,0.25,10000,16,21,10000,0,25
0.5,0.25,10000,16,22,10000,0,26
0.5,0.25,10000,16,23,10000,0,7
0.5,0.25,10000,16,24,10000,0,9
0.5,0.25,10000,16,25,10000,0,8
0.5,0.25,10000,16,26,10000,0,8
0.5,0.25,10000,16,27,10000,0,4
0.5,0.25,10000,16,28,10000,0,4
0.5,0.25,10000,16,29,10000,0,0
0.5,0.25,10000,16,30,10000,0,0
0.5,0.25,10000,16,31,10000,0,0
0.5,0.25,10000,16,32,10000,0,0
0.5,0.25,10000,16,33,10000,0,1
0.5,0.25,10000,16,34,10000,0,0
0.5,0.25,10000,16,35,10000,0,0
0.5,0.25,10000,16,36,10000,0,0
0.5,0.25,10000,16,37,10000,0,1
0.5,0.25,10000,16,38,10000,0,0
0.5,0.25,10000,16,39,10000,0,0
0.5,0.25,10000,16,40,10000,0,0
0.5,0.25,10000,16,41,10000,0,0
0.5,0.25,10000,16,42,10000,0,0
0.5,0.25,10000,16,43,10000,0,0
0.5,0.25,10000,16,44,10000,0,0
0.5,0.25,10000,16,45,10000,0,1
0.5,0.25,10000,16,46,10000,0,0
0.5,0.25,10000,16,47,10000,0,0
0.5,0.25,10000,16,48,10000,0,0
0.5,0.25,10000,16,49,10000,0,0
0.5,0.25,10000,16,50,10000,0,0
0.5,0.25,10000,16,51,10000,0,0
0.5,0.25,10000,16,52,10000,0,0
0.5,0.25,10000,16,53,10000,0,0
0.5,0.25,10000,16,54,10000,0,0
0.5,0.5,10000,16,1,55,50,3
0.5,0.5,10000,16,2,432,377,30
0.5,0.5,10000,16,3,2958,2526,197
0.5,0.5,10000,16,4,9163,6205,1377
0.5,0.5,10000,16,5,9998,835,3768
0.5,0.5,10000,16,6,10000,2,2260
0.5,0.5,10000,16,7,10000,0,1136
0.5,0.5,10000,16,8,10000,0,581
0.5,0.5,10000,16,9,10000,0,320
0.5,0.5,10000,16,10,10000,0,159
0.5,0.5,10000,16,11,10000,0,82
0.5,0.5,10000,16,12,10000,0,40
0.5,0.5,10000,16,13,10000,0,22
0.5,0.5,10000,16,14,10000,0,15
0.5,0.5,10000,16,15,10000,0,4
0.5,0.5,10000,16,16,10000,0,4
0.5,0.5,10000,16,17,10000,0,1
0.5,0.5,10000,16,18,10000,0,0
0.5,0.5,10000,16,19,10000,0,1
0.5,0.5,10000,16,20,10000,0,0
0.5,0.5,10000,16,21,10000,0,0
0.5,0.5,10000,16,22,10000,0,0
0.5,0.5,10000,16,23,10000,0,0
0.5,0.5,10000,16,24,10000,0,0
0.5,0.5,10000,16,25,10000,0,0
0.5,0.5,10000,16,26,10000,0,0
0.5,0.5,10000,16,27,10000,0,0
0.5,0.5,10000,16,28,10000,0,0
0.5,0.75,10000,16,1,42,37,4
0.5,0.75,10000,16,2,335,293,31
0.5,0.75,10000,16,3,2440,2105,226
0.5,0.75,10000,16,4,8629,6189,1660
0.5,0.75,10000,16,5,9994,1365,5049
0.5,0.75,10000,16,6,9999,5,2320
0.5,0.75,10000,16,7,9999,0,546
0.5,0.75,10000,16,8,9999,0,127
0.5,0.75,10000,16,9,9999,0,24
0.5,0.75,10000,16,10,9999,0,9
0.5,0.75,10000,16,11,9999,0,3
0.5,0.75,10000,16,12,9999,0,0
0.5,0.75,10000,16,13,9999,0,0
0.5,0.75,10000,16,14,9999,0,0
0.5,0.75,10000,16,15,9999,0,0
0.5,0.75,10000,16,16,9999,0,0
0.5,0.75,10000,16,17,9999,0,0
0.5,0.75,10000,16,18,9999,0,0
0.5,0.75,10000,16,19,9999,0,0
0.5,0.75,10000,16,20,9999,0,0
0.75,0.25,10000,16,1,68,63,2
0.75,0.25,10000,16,2,837,769,20
0.75,0.25,10000,16,3,6465,5628,217
0.75,0.25,10000,16,4,9996,3531,1567
0.75,0.25,10000,16,5,10000,4,2076
0.75,0.25,10000,16,6,10000,0,1509
0.75,0.25,10000,16,7,10000,0,1190
0.75,0.25,10000,16,8,10000,0,857
0.75,0.25,10000,16,9,10000,0,608
0.75,0.25,10000,16,10,10000,0,479
0.75,0.25,10000,16,11,10000,0,344
0.75,0.25,10000,16,12,10000,0,263
0.75,0.25,10000,16,13,10000,0,235
0.75,0.25,10000,16,14,10000,0,161
0.75,0.25,10000,16,15,10000,0,125
0.75,0.25,10000,16,16,10000,0,83
0.75,0.25,10000,16,17,10000,0,69
0.75,0.25,10000,16,18,10000,0,53
0.75,0.25,10000,16,19,10000,0,23
0.75,0.25,10000,16,20,10000,0,30
0.75,0.25,10000,16,21,10000,0,26
0.75,0.25,10000,16,22,10000,0,18
0.75,0.25,10000,16,23,10000,0,8
0.75,0.25,10000,16,24,10000,0,11
0.75,0.25,10000,16,25,10000,0,7
0.75,0.25,10000,16,26,10000,0,5
0.75,0.25,10000,16,27,10000,0,4
0.75,0.25,10000,16,28,10000,0,2
0.75,0.25,10000,16,29,10000,0,3
0.75,0.25,10000,16,30,10000,0,2
0.75,0.25,10000,16,31,10000,0,2
0.75,0.25,10000,16,32,10000,0,0
0.75,0.25,10000,16,33,10000,0,0
0.75,0.25,10000,16,34,10000,0,1
0.75,0.25,10000,16,35,10000,0,0
0.75,0.25,10000,16,36,10000,0,0
0.75,0.25,10000,16,37,10000,0,0
0.75,0.25,10000,16,38,10000,0,0
0.75,0.25,10000,16,39,10000,0,0
0.75,0.25,10000,16,40,10000,0,0
0.75,0.25,10000,16,41,10000,0,0
0.75,0.25,10000,16,42,10000,0,0
0.75,0.25,10000,16,43,10000,0,0
0.75,0.5,10000,16,1,55,50,4
0.75,0.5,10000,16,2,619,564,27
0.75,0.5,10000,16,3,5290,4671,295
0.75,0.5,10000,16,4,9981,4691,2482
0.75,0.5,10000,16,5,10000,19,3534
0.75,0.5,10000,16,6,10000,0,1835
0.75,0.5,10000,16,7,10000,0,894
0.75,0.5,10000,16,8,10000,0,469
0.75,0.5,10000,16,9,10000,0,225
0.75,0.5,10000,16,10,10000,0,115
0.75,0.5,10000,16,11,10000,0,52
0.75,0.5,10000,16,12,10000,0,40
0.75,0.5,10000,16,13,10000,0,16
0.75,0.5,10000,16,14,10000,0,2
0.75,0.5,10000,16,15,10000,0,6
0.75,0.5,10000,16,16,10000,0,3
0.75,0.5,10000,16,17,10000,0,0
0.75,0.5,10000,16,18,10000,0,0
0.75,0.5,10000,16,19,10000,0,1
0.75,0.5,10000,16,20,10000,0,0
0.75,0.5,10000,16,21,10000,0,0
0.75,0.5,10000,16,22,10000,0,0
0.75,0.5,10000,16,23,10000,0,0
0.75,0.5,10000,16,24,10000,0,0
0.75,0.5,10000,16,25,10000,0,0
0.75,0.5,10000,16,26,10000,0,0
0.75,0.5,10000,16,27,10000,0,0
0.75,0.5,10000,16,28,10000,0,0
0.75,0.75,10000,16,1,57,52,4
0.75,0.75,10000,16,2,668,611,38
0.75,0.75,10000,16,3,5520,4852,458
0.75,0.75,10000,16,4,9992,4472,3733
0.75,0.75,10000,16,5,10000,8,4318
0.75,0.75,10000,16,6,10000,0,1069
0.75,0.75,10000,16,7,10000,0,292
0.75,0.75,10000,16,8,10000,0,57
0.75,0.75,10000,16,9,10000,0,25
0.75,0.75,10000,16,10,10000,0,3
0.75,0.75,10000,16,11,10000,0,2
0.75,0.75,10000,16,12,10000,0,0
0.75,0.75,10000,16,13,10000,0,0
0.75,0.75,10000,16,14,10000,0,1
0.75,0.75,10000,16,15,10000,0,0
0.75,0.75,10000,16,16,10000,0,0
0.75,0.75,10000,16,17,10000,0,0
0.75,0.75,10000,16,18,10000,0,0
0.75,0.75,10000,16,19,10000,0,0
0.75,0.75,10000,16,20,10000,0,0
0.75,0.75,10000,16,21,10000,0,0
0.75,0.75,10000,16,22,10000,0,0
0.75,0.75,10000,16,23,10000,0,0
